Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,12014
Base Time Seconds,1665607283
Base Time Fractional,.390792224
Base Time,10/12/2022 20:41:23.390792224
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
169.913905378,97724569.06814,90755.37182168,269871.013516,673694.5897312,97843993.07774,789175.5754333
171.334913833,97702313.99498,89384.5266476,273656.2601277,666265.1321655,97868155.17155,787921.7586806
172.756389591,97697148.8949,89897.12886616,272752.2894108,676786.1797503,97875616.52902,791014.9427864
174.177853954,97703330.74776,90616.02509167,264275.8817249,689348.534941,97882632.26584,789395.1414569
175.598888075,97734640.13375,88357.47178703,264911.6927664,690534.2602666,97875258.71756,789424.8106465
177.020359075,97738688.25766,89103.7468872,266439.8049416,682851.3304565,97870468.25165,790428.1061218
178.441374605,97741778.63877,89793.62430843,266458.1075283,684744.0997086,97869766.52659,792395.3315111
179.862842423,97733420.80434,87640.87142816,269325.120416,697724.9318109,97871413.35362,789724.1556206
181.283868393,97738053.16977,89052.25802264,265972.0765352,696369.5803557,97874702.34087,794654.9726025
182.705794454,97769636.05507,88567.37235096,269126.5689511,698236.3018224,97862525.60698,789535.7714881
184.126356060,97775771.38283,88892.34542847,268415.2424922,692095.1592674,97859059.85416,785997.3668759
185.548269454,97789956.78533,90399.4288617,266672.893789,696749.5011036,97840112.62937,786629.37031
186.969278544,97786242.45743,89463.48989074,274284.8113986,697694.2846431,97835561.76323,783323.5849471
188.390739999,97755798.01794,87612.26062632,275319.2339934,683513.8510255,97842642.57224,782854.9191317
189.812202363,97734301.66112,87570.46719611,271698.210278,671787.3411588,97851816.32808,782266.6600762
191.233227090,97722256.42098,88602.23675487,277352.8402756,686115.0984657,97866942.67483,783370.0705779
192.654699423,97702673.99618,88807.83424057,268201.9359411,679415.1751467,97883805.54739,784464.7468916
194.075721817,97701341.03025,88492.48194083,277943.6025923,683822.2689151,97895527.76328,783174.9151004
195.497178696,97711974.0754,88150.4308582,280287.418947,673819.8692386,97882159.53311,784072.0368059
196.918197120,97720087.07279,90972.43813412,275070.1363231,675514.9621583,97894054.78598,783381.6744262
198.340110757,97736672.92118,88876.94561123,277602.5241154,671696.3242693,97878679.36347,784028.5741974
199.760672060,97755837.45966,89191.26561819,280483.7378075,674045.1730804,97868144.38701,785093.2920665
201.182603241,97768822.19848,88435.69883231,279465.9363212,672557.6450834,97855260.95811,785257.788827
202.603620666,97771172.40926,87930.18163298,276439.4446308,671889.1421474,97852153.90306,783559.4545679
204.025102878,97781071.30693,89428.98874771,279283.4526521,676559.047064,97855555.82046,785633.1249918
205.446569514,97772298.06619,89693.7293053,268790.1096407,673013.0114083,97838240.8854,783434.1753247
206.867594060,97754410.89504,90066.01649274,276463.544851,671793.3192128,97842875.64591,784742.0786174
208.289058348,97739472.14995,88972.31868221,275623.6769777,678057.5746982,97849271.09957,785595.0421634
209.710087196,97722668.20821,87586.62238702,276921.9605608,672508.4621468,97855352.11644,786518.4526484
211.131539105,97703684.04679,89897.62556414,276649.751063,673764.6068018,97876530.32616,784249.9511453
212.552555590,97694541.2584,89775.80103208,276641.3552857,670264.0449989,97895833.52117,788260.3998949
213.974474954,97690962.08578,90347.04247981,278145.2390635,664862.0065571,97899879.04918,783825.9722972
215.395036166,97706275.09138,89123.96338635,274974.377965,668453.5275485,97915522.3618,789828.1736183
216.816960196,97742929.03721,91914.69696643,273239.3564792,668202.2310725,97911140.74601,789187.9235868
218.237969923,97781320.03741,90736.37137972,277046.7965819,668301.9012168,97860422.30233,787007.3218968
219.659452287,97784622.68201,90349.49076678,277785.9497774,660806.9377481,97834220.15434,784150.039539
221.080920196,97776422.76839,91439.45935027,276537.2928567,665098.46299,97831348.10733,785766.1319022
222.501943348,97765638.25038,91210.81853897,273586.5252981,666079.7488619,97829105.09393,786857.3151128
223.923410317,97725184.16855,89775.31643452,275388.7125388,666393.8960012,97859587.87604,783336.8746128
225.344435136,97706331.67572,92278.49109665,274606.7323021,671144.6864834,97881341.49495,787905.5341298
226.765905257,97692535.4348,90649.38315848,275089.2581393,676097.7408335,97893023.79349,783067.3097045
228.186929226,97695251.79088,89626.85752096,273700.4333186,673317.6615441,97904650.72565,784162.1390862
229.608842378,97705205.97417,92355.28317208,274309.8114432,670409.3562213,97910273.50118,784967.482335
231.029401833,97721952.11901,90912.07859243,275063.9201251,668901.7665187,97896196.53249,787425.8839246
232.451326590,97756554.95461,89226.84334166,277272.5612191,676124.2378941,97873970.01867,785094.8061134
233.872340530,97778608.81222,89850.85355766,273692.2732081,674702.2774663,97853497.60382,787912.0378308
235.293808742,97780505.66392,88527.98375796,273728.0523381,676299.5072539,97851879.08703,791181.4593988
236.715266923,97766483.65893,89944.93692151,272372.2214538,676671.2633022,97852521.1559,787510.2818527
238.136287954,97744413.41651,90653.27003404,267961.3059007,678972.5970808,97856375.2958,784509.3913555
239.557757924,97731088.07151,91518.4437557,265824.3908161,674271.9786371,97858660.38173,786597.8027596
240.978769348,97713402.02564,87505.51445844,273380.091745,676037.4433652,97862696.70775,784386.1961202
242.400226166,97695192.20652,88043.99039387,273957.4527566,673992.5185263,97883193.07011,782528.0307456
243.821246924,97694384.73662,86808.78503526,273324.1718271,670072.7557435,97899499.80715,782174.0845005
245.243166500,97709077.81749,88728.69080194,271939.3424183,658719.266265,97909371.16803,782102.4147528
246.663733500,97732415.09703,88106.98439056,275620.8559141,667104.1435851,97918742.186,784065.5449767
248.085641651,97756783.13616,88338.65523093,268018.8574239,672771.330047,97879677.92911,787326.0557428
249.506650015,97775283.8806,86193.68918139,271696.1216306,682341.1997293,97858061.2089,792283.7264626
250.928118682,97789178.31703,87720.99349888,271816.93408,678082.4990887,97849372.6079,793784.7417298
252.349591288,97787489.97864,87927.22297664,275925.7609575,666575.7552467,97832601.35081,790861.2778079
253.770617712,97764582.13235,90036.1590958,266308.0021298,670649.6511656,97835896.41879,787986.2144029
255.192083742,97736440.42943,86347.390968,268983.4327624,662184.4237533,97863374.23479,794593.4203555
256.613107712,97710642.54877,89951.89764066,272230.3073124,659733.8544868,97874347.9449,793672.5270106
258.034564379,97703444.22499,89654.70434199,269206.4386969,667928.6635597,97896452.66298,786831.5004518
259.455577469,97709667.29576,88585.56194561,269787.5840019,676205.4754982,97910423.9371,794946.6939081
260.877499075,97734149.3293,89403.58866272,268375.9740134,671518.8322516,97915413.65278,793421.4245851
262.298051136,97744594.85804,87066.22174246,270263.7089551,671869.3197864,97889015.60874,795959.3902068
263.719971500,97770083.4041,88192.78955226,273231.7355121,666882.7739274,97873038.43864,796759.086329
265.140999530,97789741.02686,87214.73690793,275633.6385363,672637.7334469,97856455.97803,801411.6038064
266.562483863,97785857.31352,87894.508642,273473.7990586,657380.1829006,97839165.19345,797852.4404249
267.983946803,97777737.39278,89003.07874874,270952.5086891,659501.6687784,97834342.31523,801290.9792455
269.404965681,97758469.69524,89507.68058285,272450.1931479,665342.6340727,97839411.8975,801411.4559409
270.826424742,97727995.41062,87656.56367902,275817.3571847,664337.822334,97864417.71781,796758.0100311
272.247445560,97712302.66688,88854.96326023,275992.1630527,659897.4822541,97872795.91115,795924.9239962
273.668914469,97692184.55783,87803.52299796,271679.5385483,667559.3496234,97895038.36422,793640.3381265
275.089935075,97694212.56654,90293.10050196,271430.1722483,659954.9988684,97908400.1102,792336.8414328
276.511848318,97724033.28083,88546.95638795,273146.9559029,660013.8309614,97907272.80329,792133.633028
277.932411621,97742978.23276,89216.95745911,272103.3772644,662833.1828913,97895192.7771,793315.5989447
279.354320924,97780035.83782,88429.25834971,273862.7759065,659291.618993,97872562.87769,798903.2475106
280.775338924,97791786.14342,88203.32985575,272230.8097207,662190.9613854,97842744.45081,794661.744354
282.196810136,97789931.09605,87210.02416488,271551.2126261,656655.233061,97832482.62999,793112.3433004
283.618260560,97780059.14971,86634.73212633,273350.4984897,663457.3617253,97828248.71735,790709.3613656
285.039275348,97743725.75365,87046.57648285,276567.1567112,655356.9305109,97846148.67624,793500.7189608
286.460749591,97716897.44694,87277.13762349,278072.65901,658072.6113427,98440012.94448,789125.8993051
287.881773106,97888987.81646,87747.81196917,282651.7466026,660445.1902618,97787509.10556,791267.4747756
289.303241015,97663009.32789,88292.00790838,279290.3756425,665903.1344818,97980528.89353,789868.1357388
290.724258136,97651724.92801,87393.12031098,272618.3543072,670047.7825838,97892692.28805,790450.3495158
292.146164197,97727181.46399,87297.3349365,273464.7256271,671732.8690014,98081196.33127,788214.5134703
293.566718833,99860010.72683,85929.48598184,267770.290321,668942.5033652,103271075.1713,782675.058817
294.988636560,96119070.40209,85299.86573181,271163.8792636,668632.7040561,97708112.9982,782486.2354814
296.409645803,97725758.03761,86800.83943995,269536.7301582,668404.8944141,97802439.61106,785201.4302904
297.831117651,97763607.43661,85259.07044594,274262.7035124,670723.6020538,97822713.01893,787455.2198738
299.252567803,97782068.32423,85368.86377503,268408.9014948,670285.3289341,97810612.66518,786236.5141323
300.673579166,97751427.56202,84674.14625992,271888.9449818,667805.4686775,97820781.62923,783403.9255629
302.095038075,97719005.48614,85393.54746132,272166.2648697,663956.2898667,97829510.36885,786684.3989756
303.516048318,97680008.48067,84449.10577907,271103.1309009,663639.9324257,97884286.44318,788235.9857645
304.937505378,97686546.45802,86046.37495842,270118.8270434,666103.5978331,97871488.73105,790018.0097373
306.358517197,97688762.52066,86476.69925151,272042.5386394,665574.9734985,97867768.7758,786692.1212128
307.780431833,97715920.63996,86034.47757677,273134.0188813,664289.9531016,97881485.57198,790371.5848747
309.200992803,97718180.01919,87504.52168729,272634.2876098,662932.1164684,97840876.79365,795530.3717478
310.622925015,97765500.06226,86731.67879119,271568.1471362,664558.8685475,97867199.35727,788001.4324367
312.043932530,97789136.18501,84704.89890358,274910.6856384,666754.5065836,97847111.26179,787608.0615039
313.465410257,97784336.46519,85163.88994278,277381.1848193,666193.9767402,97848564.83804,788152.9415651
314.886876621,97779850.22572,85625.27034722,277993.8918503,671492.6877225,97832730.95734,786915.6492448
316.307891621,97746750.08821,86774.13689595,274888.1709438,678281.8771309,97839807.17058,783054.6281028
317.729356015,97716775.61298,87752.89177466,278857.0319089,672734.9813092,97855166.22141,784048.3391764
319.150368803,97712576.81352,88737.59906196,280550.6871369,663891.445873,97882186.14496,788443.9093654
320.571816591,97672495.31715,88133.68546338,275294.5805256,664181.9751792,97886942.19787,783996.9149166
321.992838621,97692461.91552,87807.42712778,277759.1256649,665837.4474149,97900593.78445,786970.5066526
323.414754985,97694693.68222,89912.9590981,275279.630786,666910.3578474,97904568.45795,791257.4100702
324.835307106,97722851.5017,88606.56721356,273591.0903166,666788.1823838,97883177.54683,794334.9083461
326.257219894,97751877.82368,88996.93267341,274585.7288068,667774.3666543,97868162.50922,789792.9283434
