Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,11079
Base Time Seconds,1668038562
Base Time Fractional,.154675208
Base Time,11/10/2022 00:02:42.154675208
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
64.401028257,10615.52193414,19911.93871906,28678591.81516,551210.2947605,484421.2755084,13729.86312971
65.822045651,10617.52429996,19908.49996868,28708616.1658,551232.7974236,486303.0513872,13745.859624
67.243966288,10613.70182707,19911.40564341,28669336.98668,551929.6791384,485909.9257491,13741.85882198
68.664536985,10625.5734169,19936.18053008,28582624.96823,552772.4830973,485645.676662,13700.91295936
70.086451954,10616.67257478,19981.89613677,28448675.84775,551146.731395,486700.0377934,13760.66509349
71.507473863,10618.56969595,19969.35874373,28542653.80448,552018.464807,488517.3728698,13804.6933785
72.928959288,10614.13529972,19943.76532194,28362262.77072,552824.487,486011.881957,13739.3248223
74.350428197,10624.55739788,19969.39543593,28752062.26199,552927.0494512,484766.6258901,13789.13246036
75.771461712,10619.45341414,19982.02760245,29314151.50274,553483.632761,484888.4959623,13800.36451508
77.192937348,10604.66595004,19942.28529245,29038471.72457,555271.2392253,485992.371885,13818.43533707
78.613951803,10617.13787046,19998.62735182,28033858.40598,552095.99679,486676.0601245,13835.45013881
80.035410560,10611.37113769,19914.96569224,28370917.71024,552303.3277274,486082.7544713,13769.48949928
81.456435318,10613.91732697,19952.15436523,28519796.15704,553012.3357228,484390.2519785,13884.88020539
82.878366182,10624.8119476,19963.77726287,28484654.09261,551364.6595409,485204.2786769,13809.62934586
84.298936242,10621.62857353,20067.09691344,27674775.88125,551248.0087874,484553.3628629,13764.5581892
85.720871212,10616.06277486,20130.36848024,27546795.11887,554396.7017204,484653.4741489,13772.23196297
87.141901091,10616.95563863,19997.5739476,27798081.44821,551844.821188,484294.0538725,13794.64578738
88.563367455,10612.04935778,19991.59253709,27725661.14008,552649.242095,485234.4350346,13733.97514471
89.984840788,10620.76380829,20028.92549024,27979221.44616,553033.6989141,484712.1597,13699.17203272
91.405863121,10623.40531609,20005.38847443,28024284.90244,551781.8446547,485489.3625232,13635.76831507
92.827343394,10614.1607853,20061.80136204,27834769.51635,552749.7342303,484611.3371572,13728.78631509
94.248372394,10625.82001349,19991.43850919,28134082.98967,553925.9159048,486038.5565277,13662.42075639
95.669836697,10611.57341492,19941.27749488,28139608.69919,552165.9915408,484401.1853704,13645.48935518
97.090855242,10616.96591352,20000.8216223,28656708.20075,553134.8912953,483667.9164083,13613.39173192
98.512768394,10625.71899274,20021.07070079,28866557.9076,554134.0024475,483861.4486417,13673.82079422
99.933330515,10627.65126042,20021.03783127,28828571.4078,554973.5291758,484177.6283414,13646.34605992
101.355255848,10626.94851419,20019.04295633,28522712.29858,553914.7579301,486869.7707128,13606.31751418
102.776281424,10609.97798156,19961.53774499,28242788.7894,556111.4979392,484097.1054619,13739.19755552
104.197755697,10628.09376235,19995.58302047,28474704.66916,554650.2081812,484186.3444659,13639.75662823
105.619215879,10616.66380301,20046.6994143,28137311.95996,554461.2268577,484486.6978777,13637.77465545
107.040248242,10619.80584515,20032.11701198,28471710.71857,555204.3740867,485118.0313237,13621.64521028
108.461720303,10631.21933783,19997.31105302,28422105.35778,556387.4025595,486226.8279826,13593.02959185
109.882738364,10622.74787254,20038.54994651,27960668.25201,554440.7816848,486153.3375144,13762.22469945
111.304201879,10608.72031952,20127.65477244,27438631.37527,555161.4309406,484866.8342818,13734.63823713
112.725215455,10610.18363352,20119.56712121,28039341.54576,556288.7351755,485182.5225396,13587.96594337
114.147138530,10602.03864686,20153.7756673,28062968.48206,555623.4372142,484768.5765879,13626.97675957
115.567705681,10611.33599787,20151.49479394,28235853.52002,556609.5402908,483986.6336382,13605.94222956
116.989632863,10613.20605952,20103.51451,28440233.25157,556956.8143256,484606.6133194,13731.26359862
118.410643924,10628.20494257,20171.01495899,28321106.30136,556363.1382454,485420.7750152,13644.37685706
119.832110257,10611.17738792,20065.13782798,28257901.35938,555987.5339216,485105.2316533,13617.91811375
121.253594803,10633.50820059,20065.85098176,28752742.06323,555062.0004846,486241.3596962,13620.04900773
122.674622742,10629.86051736,19953.83419965,27152248.13148,555499.8244931,484901.9303886,13675.22151188
124.096096015,10632.7840098,20029.90992591,27925391.07326,554196.841463,484660.8400678,13583.9729422
125.517118257,10630.22276328,20044.77874634,27709098.53175,556915.4270375,483959.0053649,13569.79912057
126.938582651,10626.22822172,20076.02006813,27910415.62603,557129.7902943,485380.747933,13605.76194465
128.359597833,10611.40786468,20086.88371698,28068086.37958,557289.1866391,487243.1985184,13677.04327862
129.781525863,10628.11992455,20123.24492922,27597627.99479,557634.7742145,487394.0081523,13638.12073683
131.202087409,10631.65670465,20089.17871715,27621310.6962,556927.4115776,487734.46726,13651.17217627
132.624012469,10624.40199233,20039.83442081,28024451.05614,557165.4996921,487953.8227958,13690.87078387
134.045038318,10623.96084211,20056.42594477,27593776.13108,557642.0243347,491287.8206484,13637.900886
135.466516469,10625.96696373,20019.21621476,27787525.76509,557093.7782777,490879.6375452,13588.24664417
136.887976318,10624.07712143,20028.63327717,27903416.38312,556867.3229785,491850.3284747,13697.79341304
138.309005348,10625.24653865,20027.75290661,29045443.50111,557574.7030911,493007.5969835,13718.63052634
139.730484136,10630.71356001,20062.1449376,28925163.38167,556145.0613035,491748.5691666,13591.85301172
141.151508045,10625.00552376,20063.93866967,28320022.98235,557285.7263471,489376.9663813,13678.95130091
142.572967469,10628.11379878,20066.98915184,28034055.21608,557894.1644597,492447.0411656,13638.95208187
143.993986243,10629.61919532,20135.86604211,28579367.04254,558103.9770381,489409.59314,13522.30487045
