Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,35065
Base Time Seconds,1667341411
Base Time Fractional,.858982450
Base Time,11/01/2022 22:23:31.858982450
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
83.856979213,61313310.90377,77925606.18824,75816185.59984,80245087.75827,89105316.775,83281436.39654
85.277530849,61304240.62905,77916191.47942,75780410.86256,80252650.88521,89052473.43619,83286383.07955
86.699447849,61318506.39818,77935529.3008,75768972.63898,80242329.30434,89077622.73028,83285893.20275
88.120460485,61280404.61744,77927600.38152,75780347.77339,80233135.73749,89076269.43121,83270553.09857
89.541927243,61318559.17891,77943118.41683,75790324.22459,80250981.91837,89041486.0612,83278885.28244
90.963378243,61315024.39027,77929988.16262,75775085.94952,80221914.45129,89053712.01551,83262951.93736
92.384402516,61326209.32542,77919982.85996,75824015.49168,80225169.17304,89047122.87152,83283912.94639
93.805864607,61319428.39768,77934617.93142,75770495.16989,80227562.80831,89067562.58825,83256965.31265
95.226877485,61270162.13307,77969791.26561,75714441.72151,80209405.21283,89071352.18075,83278817.89994
96.648336516,61255191.13278,77946190.18395,75729223.99899,80187303.10275,89050201.52446,83307276.50065
98.069361182,61263307.80714,77966093.81016,75795911.85567,80107719.06379,89054891.45796,83290960.63811
99.491279970,61319299.00658,77925255.07938,75689094.10334,80212107.92086,89066341.4023,83280570.12619
100.911840561,61339124.73346,77946067.62661,75751033.33116,80212066.54527,89084617.80366,83283037.86677
102.333761561,61313655.27207,77939187.02244,75717031.13809,80179559.865,89043770.04631,83236049.17465
103.754773531,61287786.3944,77918127.92784,75777816.56882,80187693.89298,89075145.18764,83253636.59679
105.176247561,61285923.46602,77921301.84219,75784199.01642,80224178.40592,89046462.67228,83256371.757
106.597717683,61297337.46926,77914321.30196,75686867.39679,80195702.81938,89032109.54032,83249838.67679
108.018745592,61317212.76878,77964024.45731,75743491.88313,80181048.80103,89040364.0941,83244258.76624
109.440215319,61281559.29991,77949621.14549,75746555.17654,80233913.85678,89062660.17322,83242447.71229
110.861241198,61322565.2637,77959274.68165,75722256.93445,80196900.67038,89036688.86081,83256526.11827
112.282699895,61323165.26486,77940220.1075,75730212.13401,80210712.51374,89056819.83178,83245691.68424
113.703720137,61344890.00249,77953544.43982,75776119.72963,80205266.20869,89058516.36624,83308374.17304
115.125638986,61337817.75237,77955484.0414,75720743.09731,80188643.19466,89107247.35024,83300891.95763
116.546195319,61415369.84993,77989893.61149,75802850.20021,80296691.9683,88817893.5764,83215240.77728
117.968121440,61355710.75633,77902839.88194,75683386.99245,80210524.92663,89077566.45034,83256450.20509
119.389134319,61362145.58962,77930435.7182,75678157.04346,80219829.16187,89071206.68965,83265462.56399
120.810603228,61321027.49174,77915251.86625,75689025.27708,80251693.38608,89090401.4746,83264919.20306
122.232063258,61359632.96224,77922822.04979,75678767.2166,80235162.14637,89044462.68167,83230780.26185
123.653089198,61293452.54777,77922505.66062,75763521.2826,80160910.21785,89082689.17591,83277596.17056
125.074538410,61370719.46845,77942084.01877,75710782.78214,80206676.27781,89070577.92443,83268162.4858
126.495561471,61349223.57354,77939063.24327,75763605.01391,80208514.35307,89039749.59974,83258679.30259
127.917028561,61374390.20464,77946986.86975,75688158.81165,80195366.8637,89028789.03,83273525.18309
129.338047168,61342326.51692,77944085.60168,75737982.20876,80209653.18288,89015671.67146,83258595.11566
130.759970016,61334539.01199,77936369.86921,75760370.49601,80208546.32898,89038277.15468,83256695.03638
132.180529470,61313564.11523,77956533.11882,75700785.87419,80231812.45631,89045303.40012,83269678.07516
133.602444410,61352913.25495,77950951.20051,75719505.82651,80213156.41473,89044815.05751,83268357.47329
135.023461410,61355306.12757,77968533.00922,75806668.47208,80206973.99648,89029575.80901,83259532.90055
136.444929076,61350698.84035,77967084.49894,75776045.498,80203671.89024,89043591.19459,83261668.22485
137.866395410,61381139.9856,77958618.89645,75796768.46003,80145052.46855,89011233.10955,83251057.91101
139.287415379,61404224.75646,77977369.31603,75778542.68414,80198426.43216,88980904.36115,83236554.94009
140.708874016,61371621.2011,77965782.65449,75722288.24537,80139763.59804,89004655.84821,83256615.57295
