Style,Full
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,15080
Base Time Seconds,1671498587
Base Time Fractional,.208139526
Base Time,12/20/2022 01:09:47.208139526
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
284.933344198,96679987.23586,94289819.28552,91844062.30403,95738932.62292,89482515.04278,87384477.07631
286.354359895,96685253.30318,94294262.9807,91847374.22289,95740480.15749,89465514.46305,87367026.26886
287.775832319,96695206.72655,94283341.44163,91844257.16924,95734610.01817,89461952.32832,87350582.41737
289.196849107,96680220.33664,94291448.58445,91840711.87055,95740190.6472,89462538.04462,87338167.88016
290.618772925,96684457.56667,94295079.13423,91850070.43109,95735649.03269,89464201.17531,87343002.61566
292.039339228,96667640.05435,94292127.49802,91843830.76043,95750755.7571,89465405.01006,87367832.6466
293.461264349,96681574.27348,94284812.93044,91829133.80164,95730818.75161,89463488.3825,87339632.07494
294.882266561,96680350.4675,94274309.20192,91842623.77609,95742373.80831,89469473.11468,87320815.61627
296.303740076,96669070.36788,94282886.5232,91844987.49529,95744755.71386,89465160.65251,87316519.09301
297.725207501,96668189.9275,94261447.58178,91830600.40991,95753081.31003,89479829.49676,87369312.40293
299.146230804,96672052.35709,94266788.26504,91829174.28172,95741694.51111,89475088.41432,87332146.53757
300.567702016,96692005.75565,94278629.57235,91811446.77447,95735905.30756,89454891.49658,87296586.14129
301.988713364,96698451.83789,94286635.95909,91823233.49131,95738829.65291,89464334.32434,87269007.62151
303.410182636,96692835.66732,94296028.02574,91832585.91134,95723365.14181,89433350.20738,87249691.87647
304.831199212,96679939.10411,94298806.0073,91835509.07346,95739690.93137,89441050.46973,87253350.38587
306.253119576,96667010.63434,94294058.47779,91838709.48091,95724147.07155,89451376.35234,87227679.72935
307.673684485,96661835.87208,94291039.73009,91839768.10515,95722884.24807,89451563.1661,87256706.28761
309.095602788,96658204.55987,94284048.07377,91842515.87053,95740291.74947,89448262.8683,87268869.78814
310.516611545,96650175.30101,94267971.63047,91836115.13985,95743086.35266,89440954.31397,87265362.54249
311.938079879,96651453.73535,94283034.28784,91832504.01644,95748316.01096,89441841.49944,87277689.75307
313.359544758,96640475.6359,94254337.72475,91843417.74401,95754620.04538,89455171.63341,87271708.55369
314.780572848,96644043.97568,94272585.00696,91842629.15429,95746604.51669,89455329.71862,87270907.82127
316.202042455,96635157.61099,94247703.72552,91828661.43277,95786085.15825,89453602.1838,87244395.46458
317.623062879,96653552.31253,94251312.80165,91819814.54632,95749936.34343,89455096.78057,87285437.04943
319.044517697,96636628.88115,94235057.03887,91812535.61229,95762369.25351,89453512.42334,87232523.171
320.465535848,96641797.07935,94253496.18422,91816986.47276,95736381.34935,89451575.98493,87248939.87616
321.887455909,96654206.73106,94243485.78048,91810801.25655,95733552.02962,89450363.13781,87301340.12139
323.308030303,96653190.16935,94256719.54847,91803482.15653,95709953.04276,89443595.34345,87274093.96285
324.729949576,96662453.54979,94282523.58516,91810486.82942,95715529.00515,89430832.77157,87258902.17141
326.150960545,96667004.22543,94284822.81527,91819859.31777,95716215.13466,89442305.2584,87270483.22827
327.572428758,96659561.84177,94252036.11888,91814581.0678,95715818.59188,89446428.94165,87268077.6949
328.993893576,96665377.03615,94266101.39277,91819450.11817,95698849.88644,89447527.38963,87243262.24436
330.414916212,96683557.33185,94248766.26029,91791871.69581,95695838.46946,89448885.29273,87229649.25526
331.836386242,96664082.4085,94252805.13918,91792055.6711,95690956.07205,89441201.27556,87267890.85366
333.257407788,96709115.44097,94275432.99007,91783279.12513,95679010.60545,89421076.7398,87293371.40462
334.678876242,96731321.54446,94289571.4166,91785284.53134,95660614.55576,89418896.9343,87300969.81774
336.099882333,96741262.63098,94280145.14829,91782104.59904,95655760.11728,89412607.27244,87260365.20715
337.521805303,96714082.47797,94300871.46719,91783127.10218,95679187.7529,89423175.58641,87297468.26159
338.942361697,96702380.04737,94280653.66203,91792637.57678,95692334.45275,89433754.40407,87246555.95047
340.364294060,96704487.88873,94285906.28144,91799388.89627,95685807.76783,89432711.41912,87276640.98091
341.785302182,96687486.24794,94269284.23298,91796290.89317,95681839.5577,89427039.3922,87304858.27203
343.206789818,96701247.28225,94276028.45064,91795750.74899,95686020.86712,89422389.5162,87297471.87473
344.628251727,96684010.99545,94301828.25957,91796368.06944,95687587.90119,89418214.5775,87245829.97487
346.049266545,96694581.16692,94294625.0865,91801529.67158,95700062.94163,89416634.92874,87219244.89138
347.470727424,96686889.62307,94288848.46241,91813897.4497,95698593.48193,89412118.52389,87240382.30496
348.891746273,96686347.74329,94294063.74489,91807266.88952,95693918.17011,89412696.47334,87216323.19454
350.313202151,96677392.30621,94299034.05451,91816306.66884,95703219.77057,89420069.66354,87213301.73874
351.734216242,96662436.13038,94300583.15686,91811919.87773,95709523.72082,89424381.80368,87220785.205
353.156144606,96658176.53047,94270179.8511,91810885.54872,95719597.52089,89416315.34649,87179785.35671
354.576701697,96658924.55675,94280141.55524,91816032.90195,95712638.75355,89430433.35455,87132189.10534
355.998619485,96657648.85033,94267598.18061,91805363.46132,95718137.15002,89421953.20886,87182904.62297
357.419631454,96657223.18682,94256963.67014,91800680.21833,95711024.31145,89424065.95184,87239893.97776
358.841103757,96656666.89127,94259978.07428,91796589.93015,95716084.36947,89425832.55411,87239790.94592
360.262563848,96659741.63114,94242985.33718,91797786.95619,95716372.90202,89425642.59961,87246554.11044
361.683579212,96671550.70893,94256685.19768,91784888.73999,95716218.62312,89427028.63111,87255973.43548
363.105043636,96661948.87245,94263947.03436,91783660.44358,95718916.99354,89428280.43221,87234624.92515
364.526060242,96660149.44384,94269944.48441,91778252.96779,95707862.30071,89431325.60523,87173290.77278
365.947524515,96667370.04952,94248642.64992,91785487.08121,95704157.81247,89438976.64769,86973612.16027
367.368539727,96666776.40935,94252578.86631,91774201.99768,95704466.30025,89433700.76573,86993300.2279
368.790465970,96671891.42272,94254227.0174,91763131.73935,95696719.8749,89448227.67045,87008909.65937
370.211033606,96678952.38097,94226816.99699,91768537.60666,95694211.80246,89428312.148,87007532.12258
371.632963151,96690893.4783,94250744.56014,91788044.02052,95678569.31867,89411128.99095,87024580.61885
373.053978424,96688160.14753,94268280.89426,91763598.07767,95658085.0863,89443559.90873,87030847.05554
374.475448545,96700767.61517,94270530.45291,91768471.99546,95639261.11895,89407979.52325,87063334.17836
