Style,Standard
Append Mode,1
Fill Mode,1
Capacity,1000000
Count,14729
Base Time Seconds,1669760042
Base Time Fractional,.794266042
Base Time,11/29/2022 22:14:02.794266042
Scan Relative Time,CH115,CH116,CH117,CH118,CH119,CH120
299.146143394,96370516.67153,92532796.89839,90836220.65054,94641743.63468,87227934.25698,84667399.15157
300.567600212,96372617.13587,92530828.47916,90843798.42154,94654273.28587,87208554.19307,84640698.88068
301.988627091,96378477.29574,92547022.46361,90845231.70225,94651154.06686,87198701.42492,84637842.79482
303.410552454,96371078.03133,92548733.87735,90849136.53176,94656525.35325,87203540.06552,84642289.64847
304.831116151,96376783.65609,92544967.42929,90834826.60853,94651500.26199,87215865.2895,84653663.30423
306.253044272,96382883.8328,92540215.08735,90834873.87581,94651487.57659,87224052.20431,84549372.6857
307.674059575,96383146.96135,92536831.18219,90831923.00319,94656719.56912,87211607.78558,84781167.66655
309.095529848,96389741.47361,92527978.5845,90833776.49828,94622996.78927,87209188.01186,84933052.30118
310.516999363,96382019.87896,92546998.34407,90828118.78009,94633706.24199,87205996.12634,85368270.96922
311.938022060,96392644.67436,92541742.43219,90831977.95119,94638383.57875,87205138.13592,85552860.1878
313.359494090,96385416.04379,92538381.34186,90842085.56703,94639726.51718,87194914.11832,85376740.06537
314.780516878,96383498.58675,92534041.36008,90832301.5235,94630364.06795,87180690.41113,85449712.94185
316.201981514,96381997.93926,92540175.03537,90822980.99836,94650689.95943,87186017.92521,85277498.791
317.623004120,96373734.83767,92541439.28205,90828062.05682,94651183.28853,87197058.78681,85141697.44944
319.044931848,96369024.41752,92497285.76763,90819632.31494,94647443.86422,87176276.34121,85136760.0103
320.465506545,96376846.89633,92535194.97614,90821777.52757,94643087.92261,87194145.93437,85105641.78865
321.887416605,96380314.59727,92515639.58663,90817840.02484,94640285.69702,87173054.42526,84028536.45138
323.308433120,96370789.85987,92513184.92896,90812752.61453,94658466.71774,87185500.9965,84232464.54894
324.729901969,96371778.58707,92521330.31846,90810144.83701,94666200.756,87169105.77023,83884260.16258
326.151373151,96374878.00492,92509117.91708,90817794.21002,94662105.34771,87177367.40537,83980239.9405
327.572389302,96364133.02401,92504460.73764,90802990.72028,94654187.11999,87196222.17224,84025089.62091
328.993848272,96370606.54613,92509289.17429,90812771.63211,94653692.63959,87167588.42047,83899492.35163
330.414874545,96360868.72649,92524276.27773,90810132.13965,94656485.74057,87177808.74271,84070549.90874
331.836351575,96370235.49,92509695.50735,90813420.42656,94640046.57429,87181508.96084,83937225.75949
333.257373666,96367821.70706,92531068.40852,90796267.82264,94641816.65026,87169435.94388,84001683.44408
334.679290302,96369291.1056,92530298.97545,90799347.69132,94640772.5037,87178704.91941,83897847.35004
336.099853848,96361362.88707,92499033.43107,90807656.16598,94622764.64138,87173693.85641,84100248.96989
337.521771302,96371685.40067,92524412.83862,90795352.72087,94645305.28072,87185159.12742,83948883.41004
338.942787848,96366383.11171,92497959.17634,90792677.23927,94647202.83621,87186754.84621,83892191.80126
340.364259484,96365039.64637,92521973.54507,90794574.55775,94644502.24076,87172711.87211,84230498.96087
